ID,Date Time,Parent,Type,Object,Status,Message,Message(RAW)
17494,06-06-2024 13:19:06,Probe Device,HTTP Advanced,HTTP Advanced,Up,"<div class=""logmessage"">11 msec<div class=""moreicon""></div></div>",11 msec
17333,06-06-2024 13:19:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">216 Mbit/s<div class=""moreicon""></div></div>",216 Mbit/s
17494,06-06-2024 13:19:05,Probe Device,HTTP Advanced,HTTP Advanced,Warning,"<div class=""logmessage"">HTTP/1.1 404 Not Found<div class=""moreicon""></div></div>",HTTP/1.1 404 Not Found
17333,06-06-2024 13:19:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">296 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",296 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,06-06-2024 13:18:51,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">8.68 Mbit/s<div class=""moreicon""></div></div>",8.68 Mbit/s
17333,06-06-2024 13:18:44,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">124 Mbit/s<div class=""moreicon""></div></div>",124 Mbit/s
17333,06-06-2024 13:18:42,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">229 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",229 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16437,06-06-2024 13:18:40,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,"<div class=""logmessage"">17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
17333,06-06-2024 13:18:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">203 Mbit/s<div class=""moreicon""></div></div>",203 Mbit/s
17333,06-06-2024 13:18:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">295 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",295 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17494,06-06-2024 13:18:15,Probe Device,HTTP Advanced,HTTP Advanced,Up,"<div class=""logmessage"">13 msec<div class=""moreicon""></div></div>",13 msec
17494,06-06-2024 13:18:14,Probe Device,HTTP Advanced,HTTP Advanced,Warning,"<div class=""logmessage"">HTTP/1.1 404 Not Found<div class=""moreicon""></div></div>",HTTP/1.1 404 Not Found
16437,06-06-2024 13:18:10,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">13 Mbit/s<div class=""moreicon""></div></div>",13 Mbit/s
17292,06-06-2024 13:18:06,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Up,"<div class=""logmessage"">0.05 Mbit/s<div class=""moreicon""></div></div>",0.05 Mbit/s
17333,06-06-2024 13:18:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">196 Mbit/s<div class=""moreicon""></div></div>",196 Mbit/s
17333,06-06-2024 13:18:01,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">285 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",285 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17292,06-06-2024 13:17:57,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Down,"<div class=""logmessage"">8.09 Mbit/s (Traffic Total) is above the error limit of 8 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",8.09 Mbit/s (Traffic Total) is above the error limit of 8 Mbit/s in Traffic Total
16437,06-06-2024 13:17:50,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,"<div class=""logmessage"">19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
17333,06-06-2024 13:17:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">191 Mbit/s<div class=""moreicon""></div></div>",191 Mbit/s
17333,06-06-2024 13:17:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">303 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",303 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,06-06-2024 13:17:30,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">13 Mbit/s<div class=""moreicon""></div></div>",13 Mbit/s
16437,06-06-2024 13:17:21,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,"<div class=""logmessage"">20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
16437,06-06-2024 13:17:11,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">15 Mbit/s<div class=""moreicon""></div></div>",15 Mbit/s
17404,06-06-2024 13:17:10,IIFL-12-15 (10.20.12.15),Ping,Ping-10.20.12.15,Up,"<div class=""logmessage"">0 msec<div class=""moreicon""></div></div>",0 msec
17404,06-06-2024 13:17:09,IIFL-12-15 (10.20.12.15),Ping,Ping-10.20.12.15,Down,"<div class=""logmessage"">5 msec (Ping Time) is above the error limit of 4 msec in Ping Time<div class=""moreicon""></div></div>",5 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17333,06-06-2024 13:17:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">196 Mbit/s<div class=""moreicon""></div></div>",196 Mbit/s
17494,06-06-2024 13:17:03,Probe Device,HTTP Advanced,HTTP Advanced,Up,"<div class=""logmessage"">25 msec<div class=""moreicon""></div></div>",25 msec
17494,06-06-2024 13:17:02,Probe Device,HTTP Advanced,HTTP Advanced,Warning,"<div class=""logmessage"">HTTP/1.1 404 Not Found<div class=""moreicon""></div></div>",HTTP/1.1 404 Not Found
17333,06-06-2024 13:17:01,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">273 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",273 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,06-06-2024 13:17:01,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,"<div class=""logmessage"">17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
16437,06-06-2024 13:16:50,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,"<div class=""logmessage"">20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
17333,06-06-2024 13:16:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">206 Mbit/s<div class=""moreicon""></div></div>",206 Mbit/s
17236,06-06-2024 13:16:35,MT-TP-101.226,SNMP Traffic 64bit,IIFL-2_SECONDARY_(VLAN-310)_vrrp10_103.177.180.80_Traffic,Up,"<div class=""logmessage"">2.54 Mbit/s<div class=""moreicon""></div></div>",2.54 Mbit/s
17333,06-06-2024 13:16:31,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">277 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",277 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,06-06-2024 13:16:31,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">15 Mbit/s<div class=""moreicon""></div></div>",15 Mbit/s
16890,06-06-2024 13:16:27,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
17236,06-06-2024 13:16:24,MT-TP-101.226,SNMP Traffic 64bit,IIFL-2_SECONDARY_(VLAN-310)_vrrp10_103.177.180.80_Traffic,Warning,"<div class=""logmessage"">1.90 #/s (Discards Out) is above the warning limit of 1 #/s in Discards Out<div class=""moreicon""></div></div>",1.90 #/s (Discards Out) is above the warning limit of 1 #/s in Discards Out
16437,06-06-2024 13:16:20,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,"<div class=""logmessage"">17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
17333,06-06-2024 13:16:13,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">96 Mbit/s<div class=""moreicon""></div></div>",96 Mbit/s
17333,06-06-2024 13:16:12,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">249 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",249 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,06-06-2024 13:16:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">206 Mbit/s<div class=""moreicon""></div></div>",206 Mbit/s
17333,06-06-2024 13:16:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">305 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",305 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,06-06-2024 13:16:00,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">15 Mbit/s<div class=""moreicon""></div></div>",15 Mbit/s
14716,06-06-2024 13:15:53,,Notification Template,5Paisa,Notification Info,"<div class=""logmessage"">Error sending &quot;Email&quot;: Authentication to SMTP relay server &quot;smtp.gmail.com&quot; unsuccessful (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)<div class=""moreicon""></div></div>","Error sending ""Email"": Authentication to SMTP relay server ""smtp.gmail.com"" unsuccessful (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)"
16437,06-06-2024 13:15:51,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,"<div class=""logmessage"">18 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",18 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
5457,06-06-2024 13:15:49,,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,"<div class=""logmessage"">State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)<div class=""moreicon""></div></div>",State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)
9576,06-06-2024 13:15:49,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,"<div class=""logmessage"">State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)<div class=""moreicon""></div></div>",State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 2)
16437,06-06-2024 13:15:41,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,"<div class=""logmessage"">17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
17333,06-06-2024 13:15:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">204 Mbit/s<div class=""moreicon""></div></div>",204 Mbit/s
17333,06-06-2024 13:15:31,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">309 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",309 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,06-06-2024 13:15:30,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">15 Mbit/s<div class=""moreicon""></div></div>",15 Mbit/s
16890,06-06-2024 13:15:27,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
16437,06-06-2024 13:15:20,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,"<div class=""logmessage"">20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
16437,06-06-2024 13:15:10,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">14 Mbit/s<div class=""moreicon""></div></div>",14 Mbit/s
17333,06-06-2024 13:15:08,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">187 Mbit/s<div class=""moreicon""></div></div>",187 Mbit/s
17333,06-06-2024 13:15:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17494,06-06-2024 13:15:02,Probe Device,HTTP Advanced,HTTP Advanced,Up,"<div class=""logmessage"">12 msec<div class=""moreicon""></div></div>",12 msec
17333,06-06-2024 13:15:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">303 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",303 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17494,06-06-2024 13:15:01,Probe Device,HTTP Advanced,HTTP Advanced,Warning,"<div class=""logmessage"">HTTP/1.1 404 Not Found<div class=""moreicon""></div></div>",HTTP/1.1 404 Not Found
16437,06-06-2024 13:14:51,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,"<div class=""logmessage"">20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
17333,06-06-2024 13:14:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">190 Mbit/s<div class=""moreicon""></div></div>",190 Mbit/s
17333,06-06-2024 13:14:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">267 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",267 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
14881,06-06-2024 13:14:18,Master-54-16 (10.3.54.16),SNMP Memory,Physical Memory,Down,"<div class=""logmessage"">19 % (Percent Available Memory) is below the error limit of 20 % in Percent Available Memory<div class=""moreicon""></div></div>",19 % (Percent Available Memory) is below the error limit of 20 % in Percent Available Memory
16437,06-06-2024 13:14:10,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">12 Mbit/s<div class=""moreicon""></div></div>",12 Mbit/s
17333,06-06-2024 13:14:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">211 Mbit/s<div class=""moreicon""></div></div>",211 Mbit/s
17333,06-06-2024 13:14:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">308 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",308 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,06-06-2024 13:13:59,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">110 Mbit/s<div class=""moreicon""></div></div>",110 Mbit/s
17333,06-06-2024 13:13:58,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">247 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",247 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,06-06-2024 13:13:50,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,"<div class=""logmessage"">18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
16437,06-06-2024 13:13:41,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,"<div class=""logmessage"">20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
17333,06-06-2024 13:13:38,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">187 Mbit/s<div class=""moreicon""></div></div>",187 Mbit/s
17333,06-06-2024 13:13:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">222 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",222 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,06-06-2024 13:13:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">279 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",279 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,06-06-2024 13:13:31,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">14 Mbit/s<div class=""moreicon""></div></div>",14 Mbit/s
16437,06-06-2024 13:13:21,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,"<div class=""logmessage"">18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
17494,06-06-2024 13:13:17,Probe Device,HTTP Advanced,HTTP Advanced,Up,"<div class=""logmessage"">10 msec<div class=""moreicon""></div></div>",10 msec
17494,06-06-2024 13:13:16,Probe Device,HTTP Advanced,HTTP Advanced,Warning,"<div class=""logmessage"">HTTP/1.1 404 Not Found<div class=""moreicon""></div></div>",HTTP/1.1 404 Not Found
17333,06-06-2024 13:13:14,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">100 Mbit/s<div class=""moreicon""></div></div>",100 Mbit/s
17333,06-06-2024 13:13:12,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">265 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",265 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,06-06-2024 13:13:10,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">15 Mbit/s<div class=""moreicon""></div></div>",15 Mbit/s
17333,06-06-2024 13:13:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">196 Mbit/s<div class=""moreicon""></div></div>",196 Mbit/s
17333,06-06-2024 13:13:01,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">264 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",264 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,06-06-2024 13:12:40,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,"<div class=""logmessage"">18 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",18 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
17333,06-06-2024 13:12:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">192 Mbit/s<div class=""moreicon""></div></div>",192 Mbit/s
17333,06-06-2024 13:12:31,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">292 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",292 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,06-06-2024 13:12:31,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,"<div class=""logmessage"">17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
17333,06-06-2024 13:12:29,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">111 Mbit/s<div class=""moreicon""></div></div>",111 Mbit/s
17333,06-06-2024 13:12:28,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">237 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",237 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
14881,06-06-2024 13:12:17,Master-54-16 (10.3.54.16),SNMP Memory,Physical Memory,Warning,"<div class=""logmessage"">20 % (Percent Available Memory) is below the warning limit of 30 % in Percent Available Memory<div class=""moreicon""></div></div>",20 % (Percent Available Memory) is below the warning limit of 30 % in Percent Available Memory
17333,06-06-2024 13:12:08,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">196 Mbit/s<div class=""moreicon""></div></div>",196 Mbit/s
17333,06-06-2024 13:12:05,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,06-06-2024 13:12:01,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">289 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",289 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,06-06-2024 13:12:00,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">9.57 Mbit/s<div class=""moreicon""></div></div>",9.57 Mbit/s
16437,06-06-2024 13:11:51,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,"<div class=""logmessage"">19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
17399,06-06-2024 13:11:45,IIFL-12-19 (10.20.12.19),Ping,Ping-10.20.12.19,Up,"<div class=""logmessage"">0 msec<div class=""moreicon""></div></div>",0 msec
17399,06-06-2024 13:11:44,IIFL-12-19 (10.20.12.19),Ping,Ping-10.20.12.19,Warning,"<div class=""logmessage"">4 msec (Ping Time) is above the warning limit of 3 msec in Ping Time<div class=""moreicon""></div></div>",4 msec (Ping Time) is above the warning limit of 3 msec in Ping Time
17333,06-06-2024 13:11:41,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">191 Mbit/s<div class=""moreicon""></div></div>",191 Mbit/s
17333,06-06-2024 13:11:39,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">221 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",221 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,06-06-2024 13:11:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">203 Mbit/s<div class=""moreicon""></div></div>",203 Mbit/s
