ID,Date Time,Parent,Type,Object,Status,Message,Message(RAW)
12349,06-06-2024 12:49:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:46:24<div class=""moreicon""></div></div>",No data since 06-06-2024 12:46:24
12355,06-06-2024 12:48:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:45:16<div class=""moreicon""></div></div>",No data since 06-06-2024 12:45:16
10359,06-06-2024 12:47:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10633,06-06-2024 12:47:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Up,"<div class=""logmessage"">604 Mbit/s<div class=""moreicon""></div></div>",604 Mbit/s
10359,06-06-2024 12:46:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9597,06-06-2024 12:46:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10633,06-06-2024 12:46:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Down,"<div class=""logmessage"">853 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",853 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
12349,06-06-2024 12:46:24,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
9597,06-06-2024 12:45:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12355,06-06-2024 12:45:16,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,06-06-2024 12:45:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:42:23<div class=""moreicon""></div></div>",No data since 06-06-2024 12:42:23
9890,06-06-2024 12:44:51,{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D04 [GC-3F],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12355,06-06-2024 12:44:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:41:07<div class=""moreicon""></div></div>",No data since 06-06-2024 12:41:07
10359,06-06-2024 12:43:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
9890,06-06-2024 12:43:51,{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D04 [GC-3F],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10359,06-06-2024 12:42:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10633,06-06-2024 12:42:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Up,"<div class=""logmessage"">597 Mbit/s<div class=""moreicon""></div></div>",597 Mbit/s
12349,06-06-2024 12:42:23,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
6576,06-06-2024 12:41:33,{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_D03,SNMP Traffic 64bit,(436391936) UPLINK_TO_192.168.100.252_Gi1/0/42 Traffic,Up,"<div class=""logmessage"">7.83 Mbit/s<div class=""moreicon""></div></div>",7.83 Mbit/s
10633,06-06-2024 12:41:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Down,"<div class=""logmessage"">827 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",827 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
12355,06-06-2024 12:41:07,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,06-06-2024 12:41:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:38:23<div class=""moreicon""></div></div>",No data since 06-06-2024 12:38:23
12577,06-06-2024 12:40:57,10.111.103.101,SNMP Traffic 64bit,LAN (10.111.103.101) Traffic,Up,"<div class=""logmessage"">272 Mbit/s<div class=""moreicon""></div></div>",272 Mbit/s
5014,06-06-2024 12:40:49,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10955,06-06-2024 12:40:49,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,(005) sfp-sfpplus4 Traffic,Up,"<div class=""logmessage"">636 Mbit/s<div class=""moreicon""></div></div>",636 Mbit/s
10955,06-06-2024 12:40:39,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,(005) sfp-sfpplus4 Traffic,Down,"<div class=""logmessage"">984 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",984 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
10955,06-06-2024 12:40:19,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,(005) sfp-sfpplus4 Traffic,Up,"<div class=""logmessage"">543 Mbit/s<div class=""moreicon""></div></div>",543 Mbit/s
10955,06-06-2024 12:40:09,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,(005) sfp-sfpplus4 Traffic,Warning,"<div class=""logmessage"">757 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",757 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
12355,06-06-2024 12:40:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:37:09<div class=""moreicon""></div></div>",No data since 06-06-2024 12:37:09
5014,06-06-2024 12:39:49,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6576,06-06-2024 12:38:33,{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_D03,SNMP Traffic 64bit,(436391936) UPLINK_TO_192.168.100.252_Gi1/0/42 Traffic,Down,"<div class=""logmessage"">1,031 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>","1,031 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total"
10633,06-06-2024 12:38:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Warning,"<div class=""logmessage"">714 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",714 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
12349,06-06-2024 12:38:23,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12577,06-06-2024 12:37:57,10.111.103.101,SNMP Traffic 64bit,LAN (10.111.103.101) Traffic,Down,"<div class=""logmessage"">911 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",911 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
10359,06-06-2024 12:37:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12355,06-06-2024 12:37:09,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,06-06-2024 12:37:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:34:23<div class=""moreicon""></div></div>",No data since 06-06-2024 12:34:23
10359,06-06-2024 12:36:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12355,06-06-2024 12:36:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:33:13<div class=""moreicon""></div></div>",No data since 06-06-2024 12:33:13
9812,06-06-2024 12:35:51,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],SNMP Traffic 64bit,Eth21(80)__vNIC10-11.vc12.c01__10.112.72.11,Up,"<div class=""logmessage"">122 Mbit/s<div class=""moreicon""></div></div>",122 Mbit/s
9812,06-06-2024 12:34:51,{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],SNMP Traffic 64bit,Eth21(80)__vNIC10-11.vc12.c01__10.112.72.11,Warning,"<div class=""logmessage"">1.57 #/s (Discards In) is above the warning limit of 1 #/s in Discards In<div class=""moreicon""></div></div>",1.57 #/s (Discards In) is above the warning limit of 1 #/s in Discards In
6576,06-06-2024 12:34:33,{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_D03,SNMP Traffic 64bit,(436391936) UPLINK_TO_192.168.100.252_Gi1/0/42 Traffic,Up,"<div class=""logmessage"">472 Mbit/s<div class=""moreicon""></div></div>",472 Mbit/s
12349,06-06-2024 12:34:23,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12529,06-06-2024 12:34:21,{cust-jp-192.168.99.211} (192.168.99.211) [Cisco-N3K-C3048TP-1GE] @Rack_ 2/104,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10359,06-06-2024 12:33:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6576,06-06-2024 12:33:33,{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_D03,SNMP Traffic 64bit,(436391936) UPLINK_TO_192.168.100.252_Gi1/0/42 Traffic,Down,"<div class=""logmessage"">1,033 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>","1,033 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total"
9260,06-06-2024 12:33:25,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,(090) SERVER_10.100.31.14_vmNIC-13 Traffic,Up,"<div class=""logmessage"">1,147 Mbit/s<div class=""moreicon""></div></div>","1,147 Mbit/s"
12529,06-06-2024 12:33:21,{cust-jp-192.168.99.211} (192.168.99.211) [Cisco-N3K-C3048TP-1GE] @Rack_ 2/104,Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12355,06-06-2024 12:33:13,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,06-06-2024 12:33:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:30:24<div class=""moreicon""></div></div>",No data since 06-06-2024 12:30:24
10359,06-06-2024 12:32:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9260,06-06-2024 12:32:25,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,(090) SERVER_10.100.31.14_vmNIC-13 Traffic,Down,"<div class=""logmessage"">15 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",15 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
12355,06-06-2024 12:32:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:29:10<div class=""moreicon""></div></div>",No data since 06-06-2024 12:29:10
9230,06-06-2024 12:30:45,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,(037) SERVER_10.100.31.19_VMNIC Traffic,Up,"<div class=""logmessage"">0.05 Mbit/s<div class=""moreicon""></div></div>",0.05 Mbit/s
12349,06-06-2024 12:30:24,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
9230,06-06-2024 12:29:46,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,(037) SERVER_10.100.31.19_VMNIC Traffic,Down,"<div class=""logmessage"">2,369 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>","2,369 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total"
12355,06-06-2024 12:29:10,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,06-06-2024 12:29:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:26:26<div class=""moreicon""></div></div>",No data since 06-06-2024 12:26:26
5018,06-06-2024 12:28:36,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12355,06-06-2024 12:28:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:25:07<div class=""moreicon""></div></div>",No data since 06-06-2024 12:25:07
5018,06-06-2024 12:27:36,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10359,06-06-2024 12:26:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,06-06-2024 12:26:26,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10359,06-06-2024 12:25:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
7175,06-06-2024 12:25:51,{fwp-jp-172-60-60-195} (172.60.60.195) [FortiGate-100F] @Rack_05 [CDC-105],SNMP Custom Advanced,FortiGate System Statistics,Up,"<div class=""logmessage"">1 %<div class=""moreicon""></div></div>",1 %
10955,06-06-2024 12:25:49,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,(005) sfp-sfpplus4 Traffic,Up,"<div class=""logmessage"">546 Mbit/s<div class=""moreicon""></div></div>",546 Mbit/s
7175,06-06-2024 12:25:41,{fwp-jp-172-60-60-195} (172.60.60.195) [FortiGate-100F] @Rack_05 [CDC-105],SNMP Custom Advanced,FortiGate System Statistics,Down,"<div class=""logmessage"">71 % (CPU Usage) is above the error limit of 68 % in CPU Usage<div class=""moreicon""></div></div>",71 % (CPU Usage) is above the error limit of 68 % in CPU Usage
10955,06-06-2024 12:25:39,{isp-wr-tp-192-168-101-226} (192.168.101.226) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,(005) sfp-sfpplus4 Traffic,Down,"<div class=""logmessage"">968 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",968 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
12355,06-06-2024 12:25:07,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,06-06-2024 12:25:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:22:22<div class=""moreicon""></div></div>",No data since 06-06-2024 12:22:22
10633,06-06-2024 12:24:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Up,"<div class=""logmessage"">584 Mbit/s<div class=""moreicon""></div></div>",584 Mbit/s
12355,06-06-2024 12:24:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:21:08<div class=""moreicon""></div></div>",No data since 06-06-2024 12:21:08
10633,06-06-2024 12:23:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Warning,"<div class=""logmessage"">711 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",711 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
12533,06-06-2024 12:23:18,{cust-jp-192.168.99.211} (192.168.99.211) [Cisco-N3K-C3048TP-1GE] @Rack_ 2/104,SNMP Cisco System Health,System Health Temperatures,Warning,"<div class=""logmessage"">45 °C (Temperature Module-1,  Back        (D0)) is above the warning limit of 44 °C in Temperature Module-1,  Back        (D0)<div class=""moreicon""></div></div>","45 °C (Temperature Module-1,  Back        (D0)) is above the warning limit of 44 °C in Temperature Module-1,  Back        (D0)"
10359,06-06-2024 12:22:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10633,06-06-2024 12:22:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Up,"<div class=""logmessage"">620 Mbit/s<div class=""moreicon""></div></div>",620 Mbit/s
12349,06-06-2024 12:22:22,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10359,06-06-2024 12:21:57,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10633,06-06-2024 12:21:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Down,"<div class=""logmessage"">802 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",802 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
11123,06-06-2024 12:21:23,{isp-wr-gc-192-168-100-224} (192.168.100.224) [CCR2116-12G-4S+] @Rack_D3,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12533,06-06-2024 12:21:18,{cust-jp-192.168.99.211} (192.168.99.211) [Cisco-N3K-C3048TP-1GE] @Rack_ 2/104,SNMP Cisco System Health,System Health Temperatures,Up,"<div class=""logmessage"">47 °C<div class=""moreicon""></div></div>",47 °C
12355,06-06-2024 12:21:08,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
8192,06-06-2024 12:21:02,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/23(40) to Gi1/0/40_mgmt-jp-192-168-99-251,Up,"<div class=""logmessage"">20 Mbit/s<div class=""moreicon""></div></div>",20 Mbit/s
12349,06-06-2024 12:21:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:18:22<div class=""moreicon""></div></div>",No data since 06-06-2024 12:18:22
8192,06-06-2024 12:20:03,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/23(40) to Gi1/0/40_mgmt-jp-192-168-99-251,Down,"<div class=""logmessage"">300 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out<div class=""moreicon""></div></div>",300 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out
12355,06-06-2024 12:20:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 06-06-2024 12:17:13<div class=""moreicon""></div></div>",No data since 06-06-2024 12:17:13
9890,06-06-2024 12:19:51,{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D04 [GC-3F],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12533,06-06-2024 12:19:18,{cust-jp-192.168.99.211} (192.168.99.211) [Cisco-N3K-C3048TP-1GE] @Rack_ 2/104,SNMP Cisco System Health,System Health Temperatures,Warning,"<div class=""logmessage"">45 °C (Temperature Module-1,  Back        (D0)) is above the warning limit of 44 °C in Temperature Module-1,  Back        (D0)<div class=""moreicon""></div></div>","45 °C (Temperature Module-1,  Back        (D0)) is above the warning limit of 44 °C in Temperature Module-1,  Back        (D0)"
9890,06-06-2024 12:18:51,{storage-cdc-gc-10-111-11-213} (10.111.11.213) [EdgeCore_AS7712-32X] @Rack_D04 [GC-3F],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12349,06-06-2024 12:18:22,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10633,06-06-2024 12:17:26,{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,SNMP Traffic 64bit,(436400128) UPLINK_RACK_AT7_10.11_eth1/29 Traffic,Up,"<div class=""logmessage"">583 Mbit/s<div class=""moreicon""></div></div>",583 Mbit/s
